,Player_Name,Year,Rounds,Avg_Score,Wins,Top_10,Points,Fairway_Pct,Avg_Drive_Distance,GIR_Pct,Scrambling_Pct,Avg_SG_Putts,Avg_SG_OTT,Avg_SG_APP,Avg_SG_Total,Earnings
1333,Bryce Molder,2011,82,70.433,0,4.0,493.0,66.46,282.0,65.0,62.5,0.77,-0.325,-0.138,0.653,"$1,957,944 "
1334,D.A. Points,2011,89,70.621,1.0,3.0,1055.0,66.45,287.4,64.92,58.36,0.227,0.044,-0.097,0.297,"$2,034,156 "
1335,J.J. Henry,2011,96,70.671,0,1.0,599.0,66.43,291.1,68.96,56.03,0.139,0.239,0.08,0.372,"$873,377 "
1336,Alex Cejka,2011,59,71.178,0,0,303.0,66.42,280.3,66.1,56.94,-0.665,-0.145,0.259,-0.138,"$344,902 "
1337,Graeme McDowell,2011,50,70.997,0,3.0,485.0,66.31,289.5,66.08,54.01,0.132,0.301,0.029,0.197,"$1,088,898 "
1338,Billy Horschel,2011,75,71.512,0,1.0,197.0,66.22,291.0,67.07,54.03,-0.024,0.31,-0.29,-0.192,"$533,024 "
1339,Woody Austin,2011,59,70.943,0,1.0,221.0,66.21,287.6,66.88,63.92,0.037,-0.149,0.588,0.487,"$354,042 "
1340,Kent Jones,2011,76,71.001,0,0,297.0,66.13,285.0,66.12,54.5,0.028,-0.059,-0.008,-0.177,"$360,624 "
1341,Colt Knost,2011,80,71.747,0,0,227.0,66.02,279.0,62.01,55.34,0.271,-0.229,-0.672,-0.667,"$296,817 "
1342,Brandt Jobe,2011,100,70.334,0,3.0,803.0,65.87,298.5,69.16,58.72,-0.015,0.478,0.262,0.596,"$1,629,764 "
1343,Jason Dufner,2011,78,70.2,0,5.0,1143.0,65.81,286.8,66.95,58.62,-0.116,0.515,0.248,0.717,"$3,057,860 "
1344,Blake Adams,2011,116,70.7,0,3.0,616.0,65.79,292.1,65.48,60.63,0.475,0.241,-0.453,0.411,"$1,100,558 "
1345,Michael Connell,2011,76,71.326,0,0,233.0,65.79,279.5,63.82,60.81,-0.097,-0.393,0.042,-0.425,"$309,362 "
1346,Justin Leonard,2011,82,71.002,0,0,328.0,65.29,280.1,64.91,61.97,-0.11,-0.257,-0.07,-0.099,"$952,962 "
1347,Dean Wilson,2011,62,71.195,0,0,318.0,65.27,276.8,62.63,61.63,0.492,-0.863,0.073,-0.22,"$401,314 "
1348,Chris Couch,2011,73,70.595,0,3.0,573.0,64.96,296.8,64.99,60.87,0.397,0.606,-0.345,0.45,"$922,496 "
1349,Brendan Steele,2011,89,71.019,1.0,1.0,826.0,64.83,292.8,65.45,54.53,-0.06,0.118,0.209,-0.006,"$1,976,310 "
1350,Ian Poulter,2011,52,70.824,0,1.0,387.0,64.76,282.8,65.58,56.33,0.27,-0.354,0.222,0.238,"$739,926 "
1351,Matt Kuchar,2011,94,69.515,0,8.0,1407.0,64.75,286.2,66.98,62.91,0.379,0.304,0.698,1.54,"$4,233,920 "
1352,Tim Petrovic,2011,88,71.326,0,0,326.0,64.73,280.5,62.17,60.49,0.177,-0.316,-0.247,-0.119,"$428,011 "
1353,Scott McCarron,2011,65,71.127,0,0,221.0,64.63,291.6,60.75,60.56,0.519,0.181,-1.24,-0.347,"$436,270 "
1354,Matt McQuillan,2011,59,71.635,0,2.0,280.0,64.45,285.4,62.63,57.57,0.436,-0.363,-0.188,-0.084,"$582,933 "
1355,J.P. Hayes,2011,56,72.048,0,0,147.0,64.36,282.7,61.52,58.29,0.024,-0.035,-0.406,-0.528,"$186,769 "
1356,Luke Donald,2011,73,68.861,1.0,10.0,1856.0,64.29,284.1,67.33,63.71,0.87,0.04,1.094,2.278,"$6,683,214 "
1357,Vaughn Taylor,2011,89,70.909,0,0,397.0,64.22,284.1,66.04,58.46,0.153,-0.294,0.191,0.077,"$423,907 "
1358,Tom Gillis,2011,55,71.134,0,2.0,431.0,64.11,290.1,66.36,55.86,-0.436,0.076,-0.212,-0.573,"$814,147 "
1359,Brendon de Jonge,2011,105,70.429,0,3.0,784.0,64.04,287.8,66.45,60.33,0.273,-0.065,0.312,0.576,"$1,241,326 "
1360,Brandt Snedeker,2011,85,69.859,1.0,5.0,1227.0,64.02,287.2,64.9,61.45,0.588,0.127,0.191,1.094,"$3,587,206 "
1361,Adam Scott,2011,60,69.872,1.0,5.0,1332.0,63.98,299.7,68.08,59.0,-0.247,0.793,0.102,0.635,"$3,764,797 "
1362,Rich Beem,2011,53,72.76,0,0,78.0,63.87,286.1,61.95,52.89,-0.592,-0.152,-0.257,-1.281,"$135,225 "
1363,Hunter Haas,2011,96,70.826,0,3.0,499.0,63.76,288.5,66.24,59.93,0.364,-0.015,-0.141,0.282,"$1,039,987 "
1364,Kevin Streelman,2011,90,70.54,0,3.0,600.0,63.72,289.2,65.62,60.5,0.356,0.442,0.305,0.934,"$1,300,006 "
1365,Pat Perez,2011,76,70.826,0,4.0,716.0,63.64,291.4,65.42,58.35,0.221,0.319,-0.048,0.492,"$1,295,253 "
1366,Bill Haas,2011,93,70.135,0,6.0,1273.0,63.59,296.6,69.44,58.3,0.165,0.628,0.044,0.916,"$4,088,637 "
1367,Bo Van Pelt,2011,92,70.092,0,3.0,881.0,63.59,297.4,68.02,58.69,-0.167,0.586,0.344,0.867,"$2,344,546 "
1368,Spencer Levin,2011,113,69.851,0,4.0,1025.0,63.53,286.3,67.99,60.35,0.04,0.097,0.508,0.846,"$2,320,038 "
1369,Richard Johnson,2011,64,71.902,0,0,144.0,63.46,276.6,63.41,54.19,0.117,-0.689,-0.335,-1.044,"$212,106 "
1370,Ben Martin,2011,74,71.419,0,1.0,242.0,63.43,289.5,64.76,52.93,0.406,0.073,-0.301,-0.275,"$340,080 "
1371,David Hearn,2011,88,70.709,0,1.0,362.0,63.36,290.9,68.82,59.47,0.223,0.217,0.016,0.222,"$869,072 "
1372,Chad Campbell,2011,99,70.273,0,1.0,591.0,63.31,291.1,71.13,57.54,-0.368,0.082,0.987,0.564,"$1,104,024 "
1373,Justin Rose,2011,79,70.332,0,3.0,796.0,63.27,290.6,69.48,57.92,0.047,0.186,0.508,0.984,"$3,401,420 "
1374,Kevin Stadler,2011,88,71.295,0,1.0,414.0,63.25,293.2,68.06,52.39,-0.426,0.109,0.4,-0.218,"$768,172 "
1375,Kris Blanks,2011,92,70.952,0,2.0,641.0,63.11,284.9,68.89,57.94,-0.44,-0.078,0.576,0.152,"$1,350,010 "
1376,Ryan Moore,2011,79,70.345,0,3.0,883.0,63.1,290.1,62.89,60.08,0.55,0.158,0.192,0.827,"$1,942,906 "
1377,Fabiíçn Gí_mez,2011,84,71.639,0,1.0,208.0,63.08,288.4,65.2,52.1,-0.117,-0.186,-0.146,-0.602,"$381,730 "
1378,Lee Janzen,2011,62,71.525,0,0,168.0,63.04,290.1,63.1,54.84,0.17,-0.401,-0.264,-0.443,"$216,993 "
1379,Marc Turnesa,2011,54,71.533,0,1.0,175.0,62.93,282.8,65.6,52.8,0.219,-0.077,-0.092,-0.365,"$299,405 "
1380,Robert Allenby,2011,84,70.284,0,3.0,679.0,62.91,290.2,67.54,58.76,-0.173,0.462,0.494,0.818,"$1,452,567 "
1381,Geoff Ogilvy,2011,69,70.164,0,3.0,571.0,62.89,290.0,62.63,59.68,0.517,0.017,0.029,0.722,"$1,916,994 "
1382,Hunter Mahan,2011,92,69.905,0,7.0,1186.0,62.85,291.6,68.79,58.0,0.527,0.371,0.066,1.218,"$3,503,540 "
1383,Daniel Summerhays,2011,75,72.487,0,0,210.0,62.83,284.9,63.24,55.07,-0.292,-0.719,-0.434,-1.581,"$301,899 "
1384,Steve Stricker,2011,70,69.362,2.0,5.0,1865.0,62.47,288.8,66.02,64.93,0.78,0.047,0.538,1.73,"$3,992,785 "
1385,Greg Chalmers,2011,88,70.596,0,2.0,450.0,62.42,279.6,61.24,65.17,0.635,-0.411,-0.057,0.42,"$832,191 "
1386,Carl Pettersson,2011,95,70.289,0,4.0,691.0,62.29,291.8,65.77,58.46,0.485,0.113,0.147,0.77,"$1,540,723 "
1387,Alexandre Rocha,2011,65,71.262,0,0,127.0,62.23,290.9,68.23,55.21,-0.001,-0.184,0.005,-0.375,"$225,026 "
1388,Y.E. Yang,2011,63,70.277,0,4.0,799.0,62.23,290.2,62.52,61.31,0.267,0.152,-0.111,0.27,"$2,314,865 "
1389,Troy Merritt,2011,63,72.083,0,0,131.0,62.04,286.8,64.12,56.35,-0.334,-0.181,-0.468,-1.031,"$151,475 "
1390,K.J. Choi,2011,77,69.993,1.0,6.0,1601.0,61.99,285.6,65.93,60.87,0.163,-0.07,0.689,1.079,"$4,434,691 "
1391,Webb Simpson,2011,98,69.252,1.0,7.0,1861.0,61.93,296.2,69.84,62.22,0.271,0.476,0.755,1.764,"$6,347,353 "
1392,Sung Kang,2011,63,70.849,0,1.0,219.0,61.82,294.2,64.78,56.68,-0.042,0.135,-0.003,-0.184,"$702,382 "
1393,Trevor Immelman,2011,84,70.433,0,0,468.0,61.74,288.5,68.12,58.09,0.297,-0.299,0.085,0.333,"$1,165,604 "
1394,Charl Schwartzel,2011,58,69.619,1.0,3.0,1185.0,61.73,297.0,65.97,59.77,0.052,0.49,0.287,0.95,"$2,604,558 "
1395,Keegan Bradley,2011,91,70.257,2.0,4.0,1621.0,61.5,300.7,65.9,56.18,0.007,0.683,-0.33,0.279,"$3,758,600 "
1396,Andres Gonzales,2011,60,71.634,0,0,93.0,61.49,293.1,64.42,52.85,0.143,-0.473,-0.184,-0.652,"$186,847 "
1397,Josh Teater,2011,104,71.057,0,1.0,393.0,61.48,302.3,66.89,54.45,-0.089,0.632,-0.39,0.085,"$769,324 "
1398,Retief Goosen,2011,50,70.731,0,1.0,439.0,61.44,289.9,64.4,58.28,0.244,-0.204,0.212,0.405,"$796,360 "
1399,Steve Flesch,2011,88,71.119,0,1.0,352.0,61.43,282.5,59.85,57.0,0.32,-0.46,-0.367,-0.255,"$594,622 "
1400,Charlie Wi,2011,83,70.757,0,1.0,591.0,61.35,285.8,63.65,58.93,0.808,-0.133,-0.608,0.305,"$1,188,494 "
1401,Roland Thatcher,2011,67,71.478,0,2.0,302.0,61.16,293.1,64.26,58.0,0.194,-0.007,-0.259,-0.491,"$666,371 "
1402,Bill Lunde,2011,92,71.046,0,0,428.0,61.11,291.5,69.38,56.7,0.003,0.156,0.027,0.06,"$639,548 "
1403,Cameron Beckman,2011,71,71.642,0,0,324.0,61.05,284.3,63.18,56.76,-0.112,-0.423,-0.061,-0.653,"$455,085 "
1404,Lucas Glover,2011,74,70.445,1.0,1.0,875.0,61.05,294.6,65.92,53.74,0.236,0.27,0.052,0.442,"$1,823,327 "
1405,Cameron Tringale,2011,110,70.751,0,4.0,644.0,60.99,294.3,67.3,57.69,0.197,0.154,-0.133,0.239,"$1,327,807 "
1406,Steve Marino,2011,76,70.735,0,3.0,935.0,60.98,295.2,65.79,57.69,0.089,0.364,0.184,0.565,"$1,975,076 "
1407,Nate Smith,2011,66,71.833,0,0,110.0,60.98,281.2,61.57,58.07,0.411,-0.882,-0.547,-0.883,"$154,814 "
1408,Kevin Kisner,2011,70,71.858,0,0,116.0,60.96,284.3,60.59,54.85,0.139,-0.247,-0.707,-0.906,"$270,170 "
1409,Freddie Jacobson,2011,92,69.854,1.0,3.0,1235.0,60.82,287.4,63.56,60.62,0.629,-0.017,0.105,0.904,"$2,488,325 "
1410,William McGirt,2011,103,70.726,0,0,334.0,60.78,289.9,68.63,59.75,0.185,-0.039,-0.021,0.162,"$532,933 "
1411,Jeff Overton,2011,92,70.802,0,3.0,611.0,60.46,295.3,64.53,54.73,0.154,0.402,-0.119,0.196,"$1,290,962 "
1412,Ryuji Imada,2011,83,71.115,0,2.0,529.0,60.36,283.4,64.26,58.8,-0.157,-0.211,-0.085,-0.117,"$990,319 "
1413,Charley Hoffman,2011,93,71.097,0,1.0,746.0,60.34,299.8,66.79,53.64,-0.256,0.453,0.2,0.525,"$1,462,591 "
1414,Jonathan Byrd,2011,83,70.783,1.0,4.0,1165.0,60.33,291.6,65.65,57.2,0.116,-0.041,0.248,0.469,"$2,938,920 "
1415,Michael Thompson,2011,79,70.942,0,1.0,413.0,60.14,291.0,65.3,60.75,0.448,-0.335,-0.321,-0.052,"$935,265 "
1416,Ernie Els,2011,71,71.062,0,0,357.0,60.1,288.1,69.89,51.07,-0.705,0.121,0.635,0.16,"$948,872 "
1417,Bobby Gates,2011,82,71.616,0,3.0,256.0,60.1,297.4,64.71,51.49,-0.452,0.133,-0.183,-0.898,"$666,735 "
1418,Chris Stroud,2011,88,70.838,0,2.0,413.0,60.03,291.2,67.0,57.31,-0.155,-0.06,0.23,0.057,"$1,096,499 "
1419,George McNeill,2011,69,70.797,0,4.0,694.0,59.95,295.0,64.21,56.23,-0.018,0.13,0.039,-0.002,"$1,458,110 "
1420,D.J. Trahan,2011,91,70.87,0,1.0,392.0,59.81,298.6,68.99,58.27,-0.815,0.565,0.405,0.169,"$668,166 "
1421,Vijay Singh,2011,79,70.61,0,4.0,903.0,59.67,294.3,66.46,57.23,-0.131,0.315,0.26,0.6,"$2,371,050 "
1422,Joseph Bramlett,2011,73,71.714,0,0,110.0,59.54,295.6,65.21,56.51,-0.581,0.03,0.068,-0.47,"$178,728 "
1423,Kyle Stanley,2011,98,70.317,0,2.0,761.0,59.52,304.6,68.21,54.17,-0.506,0.516,0.515,0.665,"$1,523,657 "
1424,Davis Love III,2011,70,70.548,0,2.0,557.0,59.45,298.5,68.25,54.0,-0.318,0.245,0.528,0.389,"$1,056,300 "
1425,Nathan Green,2011,81,71.298,0,0,209.0,59.44,285.0,62.34,60.92,0.108,-0.367,-0.225,-0.394,"$312,109 "
1426,Jim Renner,2011,65,71.372,0,2.0,149.0,59.1,296.8,65.01,58.22,0.149,0.162,-0.188,-0.111,"$392,945 "
1427,Paul Stankowski,2011,78,71.165,0,0,207.0,59.05,283.9,65.2,59.42,0.324,-0.529,-0.014,-0.02,"$290,211 "
1428,Kevin Chappell,2011,78,71.221,0,2.0,503.0,59.0,295.8,64.89,58.46,-0.501,0.14,0.082,-0.314,"$1,339,640 "
1429,Tommy Gainey,2011,104,70.814,0,6.0,999.0,58.97,296.7,67.0,55.39,0.112,0.245,0.167,0.27,"$2,174,191 "
1430,Jarrod Lyle,2011,83,71.617,0,1.0,217.0,58.86,286.1,61.95,57.3,-0.163,-0.175,-0.505,-0.82,"$317,459 "
1431,Troy Matteson,2011,91,71.184,0,2.0,542.0,58.83,300.2,65.64,55.58,-0.15,0.295,-0.089,-0.162,"$946,989 "
1432,Ricky Barnes,2011,78,70.572,0,2.0,552.0,58.55,293.3,66.52,56.6,-0.48,-0.011,0.584,0.224,"$951,587 "
1433,Martin Laird,2011,77,70.341,1.0,6.0,1234.0,58.51,303.0,66.59,59.08,0.161,0.499,0.234,0.996,"$2,676,509 "
1434,Stuart Appleby,2011,65,71.554,0,1.0,387.0,58.2,287.5,61.62,55.9,-0.184,-0.461,-0.152,-0.663,"$657,150 "
1435,Nick Watney,2011,80,69.518,2.0,8.0,1906.0,58.15,301.9,66.88,62.96,0.546,0.543,0.604,1.712,"$5,290,673 "
1436,Gary Woodland,2011,93,69.875,1.0,6.0,1466.0,58.07,310.5,69.41,58.2,-0.116,0.742,0.38,1.041,"$3,448,591 "
1437,Scott Gutschewski,2011,67,71.582,0,0,125.0,58.06,298.0,62.62,56.68,-0.638,-0.072,-0.013,-0.667,"$229,758 "
1438,Sergio Garcia,2011,61,69.564,0,3.0,662.0,58.0,299.2,66.85,60.16,-0.119,0.528,0.312,0.984,"$1,524,091 "
1439,Camilo Villegas,2011,69,71.024,0,2.0,395.0,57.98,294.4,62.5,55.99,-0.194,-0.125,0.399,0.091,"$1,231,918 "
1440,Andres Romero,2011,77,70.495,0,4.0,651.0,57.8,294.7,63.41,56.48,0.4,0.201,-0.038,0.474,"$1,313,133 "
1441,Kevin Na,2011,84,70.432,0,5.0,778.0,57.66,279.8,61.04,63.5,0.65,-0.757,0.286,0.77,"$2,336,965 "
1442,Charles Howell III,2011,108,69.66,0,6.0,1137.0,57.51,297.3,68.91,63.92,0.38,0.168,0.333,1.239,"$2,509,223 "
1443,Will Strickler,2011,51,72.177,0,0,84.0,57.38,304.1,62.06,54.21,0.294,-0.267,-0.648,-1.0,"$109,031 "
1444,Alex Prugh,2011,82,71.904,0,0,209.0,57.35,298.6,65.95,47.91,-0.582,0.204,-0.109,-0.958,"$292,070 "
1445,Tim Herron,2011,85,70.634,0,2.0,456.0,57.29,291.8,65.64,59.08,0.148,-0.125,-0.122,0.122,"$909,135 "
1446,Dustin Johnson,2011,72,70.457,0,5.0,1191.0,57.17,314.2,68.39,51.24,-0.549,0.912,0.195,0.576,"$4,309,961 "
1447,Zack Miller,2011,86,71.89,0,1.0,290.0,57.06,299.5,61.79,54.26,-0.483,0.057,-0.612,-1.051,"$427,341 "
1448,Michael Bradley,2011,74,70.877,1.0,1.0,454.0,57.03,290.7,67.62,51.72,-0.196,-0.572,0.448,-0.086,"$935,934 "
1449,Tag Ridings,2011,87,71.325,0,0,286.0,56.99,303.3,63.58,55.37,0.066,0.114,-0.165,-0.237,"$382,670 "
1450,Jim Herman,2011,69,71.377,0,0,160.0,56.98,301.7,67.94,56.53,-0.344,0.244,0.011,-0.18,"$196,845 "
1451,Bubba Watson,2011,85,70.625,2.0,3.0,1577.0,56.92,314.9,69.83,50.82,-0.182,0.898,0.193,0.593,"$3,477,811 "
1452,Scott Stallings,2011,84,71.036,1.0,2.0,992.0,56.91,303.7,66.6,53.52,-0.154,0.443,0.244,0.059,"$1,957,162 "
1453,Scott Piercy,2011,78,70.792,1.0,2.0,571.0,56.81,305.4,65.84,57.58,0.242,0.201,0.24,0.346,"$1,250,957 "
1454,Robert Karlsson,2011,61,70.211,0,3.0,789.0,56.78,299.2,63.37,60.41,0.066,0.038,0.388,0.678,"$1,779,815 "
1455,Rory Sabbatini,2011,85,70.46,1.0,3.0,1175.0,56.74,292.5,65.84,58.23,-0.403,0.218,0.657,0.719,"$2,420,655 "
1456,Rickie Fowler,2011,84,70.007,0,4.0,1038.0,56.7,299.5,64.47,55.02,0.351,0.384,0.194,0.917,"$2,084,681 "
1457,Joe Ogilvie,2011,75,71.215,0,1.0,364.0,56.62,291.6,62.6,56.98,0.167,-0.271,-0.236,-0.306,"$726,866 "
1458,Stewart Cink,2011,72,70.7,0,1.0,556.0,56.58,291.8,64.31,57.08,0.169,-0.055,0.396,0.67,"$909,162 "
1459,Matt Bettencourt,2011,84,71.689,0,2.0,461.0,56.51,288.3,62.1,54.97,0.079,-0.267,-0.309,-0.766,"$692,545 "
1460,Chris Kirk,2011,87,70.414,1.0,4.0,957.0,56.47,295.7,66.67,57.66,-0.202,-0.118,0.611,0.432,"$1,877,627 "
1461,Arjun Atwal,2011,91,71.444,0,1.0,339.0,56.31,284.8,63.25,55.65,0.044,-0.705,0.241,-0.409,"$690,237 "
1462,James Driscoll,2011,71,71.277,0,2.0,353.0,55.79,298.5,63.5,56.91,-0.025,-0.243,-0.226,-0.209,"$741,010 "
1463,Sean O'Hair,2011,71,70.81,1.0,1.0,724.0,55.78,294.6,63.17,54.74,-0.253,-0.122,0.14,-0.089,"$1,483,948 "
1464,Shaun Micheel,2011,77,71.675,0,0,160.0,55.71,286.1,63.01,58.64,0.138,-0.64,-0.319,-0.575,"$206,450 "
1465,Aaron Baddeley,2011,77,70.23,1.0,4.0,1181.0,55.67,296.2,65.48,59.44,0.324,0.19,0.196,1.148,"$3,094,693 "
1466,Matt Jones,2011,71,71.517,0,1.0,328.0,55.52,293.9,62.36,56.96,0.002,-0.135,-0.506,-0.377,"$602,392 "
1467,D.J. Brigman,2011,67,71.803,0,0,140.0,55.27,290.2,60.92,53.49,-0.245,-0.606,-0.119,-1.053,"$191,491 "
1468,Steven Bowditch,2011,86,71.221,0,1.0,347.0,55.12,308.3,63.62,52.33,0.161,0.339,-0.615,-0.267,"$621,378 "
1469,íngel Cabrera,2011,50,70.696,0,2.0,237.0,54.97,301.6,63.89,52.17,0.509,0.217,0.126,0.172,"$628,079 "
1470,Michael Putnam,2011,67,70.989,0,0,300.0,54.72,297.2,64.37,58.17,0.423,0.02,-0.418,-0.162,"$398,400 "
1471,Jason Day,2011,76,69.706,0,8.0,1308.0,54.7,302.6,64.92,64.64,0.576,0.204,0.026,0.976,"$3,962,647 "
1472,Jhonattan Vegas,2011,84,70.966,1.0,2.0,919.0,54.65,304.9,67.22,54.66,-0.315,0.507,-0.246,-0.172,"$1,854,414 "
1473,Marc Leishman,2011,87,70.948,0,2.0,522.0,54.41,296.0,64.43,58.53,-0.099,-0.116,0.034,0.026,"$916,330 "
1474,Martin Piller,2011,63,72.542,0,0,120.0,54.0,292.2,61.02,52.66,0.208,-0.326,-0.61,-1.351,"$140,958 "
1475,Ryan Palmer,2011,82,70.847,0,3.0,902.0,53.76,299.5,63.75,59.96,-0.047,-0.06,-0.064,-0.125,"$1,850,530 "
1476,Phil Mickelson,2011,79,69.891,1.0,5.0,1601.0,53.2,299.8,66.96,62.01,-0.19,0.14,0.9,1.182,"$3,763,488 "
1477,Jimmy Walker,2011,79,70.424,0,4.0,615.0,53.13,298.8,63.92,59.45,0.222,-0.285,0.271,0.376,"$1,336,556 "
1478,Padraig Harrington,2011,60,70.809,0,3.0,338.0,52.98,294.7,64.12,59.84,0.237,-0.392,0.209,0.245,"$802,839 "
1479,Robert Garrigus,2011,83,70.931,0,3.0,702.0,52.97,313.4,66.13,53.56,-0.384,0.662,0.28,0.139,"$1,503,923 "
1480,Bio Kim,2011,71,71.696,0,0,179.0,52.87,296.1,59.49,54.85,0.033,-0.563,-0.838,-0.854,"$345,588 "
1481,J.B. Holmes,2011,57,70.523,0,4.0,640.0,52.09,318.4,66.46,54.06,-0.064,0.726,0.388,0.847,"$1,398,583 "
1482,David Duval,2011,67,71.873,0,1.0,191.0,51.88,296.3,64.1,52.66,-0.364,-0.243,0.065,-0.801,"$400,654 "
1483,Harrison Frazar,2011,58,70.891,1.0,1.0,660.0,51.49,301.8,62.45,54.08,-0.386,0.259,-0.025,-0.266,"$1,322,267 "
1484,Derek Lamely,2011,65,72.606,0,0,123.0,50.57,297.9,62.87,50.83,-0.321,-0.7,-0.636,-1.383,"$301,146 "
1485,Anthony Kim,2011,72,70.775,0,2.0,485.0,46.99,294.2,61.58,58.45,0.239,-0.455,0.103,-0.071,"$1,085,846 "
1486,Omar Uresti,2010,74,71.579,0,1.0,192.0,76.08,272.0,68.22,61.44,-0.757,-0.001,0.042,-0.512,"283,455"
1487,Joe Durant,2010,67,70.365,0,1.0,321.0,75.94,285.6,71.95,59.09,-0.292,0.597,0.296,0.481,"788,755"
1488,Brian Gay,2010,101,70.756,0,2.0,714.0,74.0,266.4,63.44,66.51,0.73,-0.597,0.159,0.518,"1,521,663"
1489,Tim Clark,2010,88,70.246,1.0,6.0,1409.0,73.72,272.2,66.73,62.67,0.269,-0.025,0.591,0.832,"3,530,002"
1490,Craig Bowden,2010,56,72.229,0,0,79.0,72.86,270.0,62.64,58.31,-0.404,-0.253,-0.458,-1.104,"140,935"
1491,Heath Slocum,2010,97,70.673,0,3.0,722.0,72.42,278.9,69.59,62.87,-0.259,0.156,0.546,0.58,"2,387,687"
1492,David Toms,2010,86,70.337,0,1.0,748.0,71.88,281.3,67.58,61.29,0.274,0.254,0.122,0.693,"1,590,998"
1493,Zach Johnson,2010,93,70.527,1.0,2.0,1191.0,71.24,279.7,66.54,57.66,0.583,0.118,0.221,0.792,"2,916,993"
1494,Ben Crane,2010,85,70.234,1.0,5.0,1304.0,71.13,282.3,68.22,59.06,0.266,0.169,0.379,0.862,"2,841,500"
1495,Jim Furyk,2010,76,69.828,2.0,6.0,1691.0,71.01,276.0,67.12,63.47,0.402,0.15,0.641,1.564,"4,809,622"
1496,Richard Johnson,2010,90,71.156,0,2.0,323.0,70.92,277.3,68.5,59.35,0.188,-0.388,0.006,-0.293,"678,515"
1497,Paul Goydos,2010,78,71.532,0,3.0,597.0,70.58,273.6,65.95,55.02,-0.158,-0.257,0.244,-0.331,"1,121,250"
1498,Jerry Kelly,2010,99,70.954,0,1.0,493.0,70.5,279.0,67.49,57.91,-0.444,0.051,0.246,0.209,"1,136,898"
1499,Garrett Willis,2010,82,71.159,0,1.0,517.0,70.44,280.2,69.87,55.32,-0.137,-0.155,0.261,-0.053,"871,763"
1500,Jeff Quinney,2010,91,70.851,0,1.0,378.0,70.34,273.3,65.45,59.7,0.388,-0.402,0.207,-0.039,"605,866"
1501,Alex Cejka,2010,81,71.219,0,4.0,489.0,70.31,277.4,66.6,56.42,-0.466,-0.146,0.464,-0.073,"904,253"
1502,Billy Mayfair,2010,78,71.426,0,2.0,314.0,70.29,284.0,69.68,55.5,-1.008,0.053,0.424,-0.467,"642,231"
1503,Chris DiMarco,2010,88,70.983,0,1.0,286.0,70.13,279.0,67.39,61.87,-0.058,-0.244,0.196,0.052,"409,205"
1504,Ben Curtis,2010,78,70.871,0,1.0,416.0,70.07,275.5,68.02,59.69,0.229,-0.159,0.054,0.234,"812,136"
1505,Jay Williamson,2010,76,71.29,0,1.0,280.0,69.87,285.1,68.95,59.74,-0.174,0.125,0.028,-0.221,"404,498"
1506,Skip Kendall,2010,58,71.64,0,1.0,159.0,69.63,279.5,62.56,57.57,0.333,-0.486,-0.651,-0.832,"304,439"
1507,Justin Leonard,2010,89,70.419,0,1.0,556.0,69.46,277.8,65.09,57.32,0.181,-0.184,0.299,0.539,"1,026,445"
1508,John Mallinger,2010,78,71.27,0,1.0,342.0,69.34,280.4,67.11,58.67,0.051,-0.131,-0.323,-0.175,"684,687"
1509,Jason Dufner,2010,87,71.018,0,2.0,617.0,69.24,281.9,66.67,58.24,-0.6,0.435,0.176,0.006,"1,121,695"
1510,Chad Campbell,2010,94,70.629,0,2.0,551.0,69.01,285.1,69.06,59.46,-0.106,0.102,0.606,0.645,"971,154"
1511,Mark Wilson,2010,87,71.098,0,1.0,343.0,68.85,280.6,70.28,62.16,0.139,-0.196,-0.292,0.009,"789,681"
1512,Chris Riley,2010,73,70.345,0,3.0,512.0,68.7,278.3,67.33,64.47,0.185,0.164,-0.177,0.538,"1,001,582"
1513,Cliff Kresge,2010,50,71.417,0,0,91.0,68.59,283.2,66.67,59.06,-0.573,-0.191,0.41,-0.488,"199,584"
1514,Tom Gillis,2010,97,70.514,0,2.0,554.0,68.54,288.7,65.98,60.27,0.359,0.348,-0.297,0.616,"1,166,146"
1515,Steve Stricker,2010,73,69.66,2.0,6.0,1697.0,68.5,282.9,68.29,63.75,0.437,0.191,0.773,1.818,"4,190,235"
1516,Brian Davis,2010,101,71.376,0,2.0,781.0,68.35,278.9,63.09,61.85,-0.249,-0.007,0.089,-0.181,"1,640,516"
1517,Rocco Mediate,2010,71,71.341,0,0,150.0,68.27,278.1,69.32,56.96,-0.543,-0.082,0.568,-0.164,"1,138,067"
1518,Vaughn Taylor,2010,87,70.794,0,5.0,824.0,68.26,284.4,68.33,57.46,-0.056,0.074,0.333,0.387,"1,838,861"
1519,Scott Verplank,2010,74,70.838,0,3.0,786.0,68.16,278.6,63.85,59.37,0.034,-0.12,0.456,0.36,"1,653,190"
1520,Steve Elkington,2010,74,70.318,0,3.0,571.0,68.01,289.2,68.71,64.23,0.328,0.368,-0.191,0.557,"955,084"
1521,Ryan Moore,2010,80,70.623,0,4.0,893.0,67.99,289.7,66.67,60.76,0.299,0.45,0.026,0.687,"2,374,823"
1522,Kenny Perry,2010,69,70.841,0,1.0,555.0,67.99,290.6,69.04,61.74,-0.244,0.605,0.151,0.401,"968,811"
1523,Hunter Mahan,2010,85,70.476,2.0,3.0,1528.0,67.94,291.8,68.65,58.65,0.068,0.642,0.069,0.665,"3,574,550"
